5.10000000000000	1.40000000000000
4.90000000000000	1.40000000000000
4.70000000000000	1.30000000000000
4.60000000000000	1.50000000000000
5	                1.40000000000000
5.40000000000000	1.70000000000000
4.60000000000000	1.40000000000000
5	                1.50000000000000
4.40000000000000	1.40000000000000
4.90000000000000	1.50000000000000
5.40000000000000	1.50000000000000
4.80000000000000	1.60000000000000
4.80000000000000	1.40000000000000
4.30000000000000	1.10000000000000
5.80000000000000	1.20000000000000
5.70000000000000	1.50000000000000
5.40000000000000	1.30000000000000
5.10000000000000	1.40000000000000
5.70000000000000	1.70000000000000
5.10000000000000	1.50000000000000
5.40000000000000	1.70000000000000
5.10000000000000	1.50000000000000
4.60000000000000	1
5.10000000000000	1.70000000000000
4.80000000000000	1.90000000000000
5	                1.60000000000000
5	                1.60000000000000
5.20000000000000	1.50000000000000
5.20000000000000	1.40000000000000
4.70000000000000	1.60000000000000
4.80000000000000	1.60000000000000
5.40000000000000	1.50000000000000
5.20000000000000	1.50000000000000
5.50000000000000	1.40000000000000
4.90000000000000	1.50000000000000
5	                1.20000000000000
5.50000000000000	1.30000000000000
4.90000000000000	1.50000000000000
4.40000000000000	1.30000000000000
5.10000000000000	1.50000000000000
5	                1.30000000000000
4.50000000000000	1.30000000000000
4.40000000000000	1.30000000000000
5	                1.60000000000000
5.10000000000000	1.90000000000000
4.80000000000000	1.40000000000000
5.10000000000000	1.60000000000000
4.60000000000000	1.40000000000000
5.30000000000000	1.50000000000000
5	                1.40000000000000
7	                4.70000000000000
6.40000000000000	4.50000000000000
6.90000000000000	4.90000000000000
5.50000000000000	4
6.50000000000000	4.60000000000000
5.70000000000000	4.50000000000000
6.30000000000000	4.70000000000000
4.90000000000000	3.30000000000000
6.60000000000000	4.60000000000000
5.20000000000000	3.90000000000000
5	                3.50000000000000
5.90000000000000	4.20000000000000
6	                4
6.10000000000000	4.70000000000000
5.60000000000000	3.60000000000000
6.70000000000000	4.40000000000000
5.60000000000000	4.50000000000000
5.80000000000000	4.10000000000000
6.20000000000000	4.50000000000000
5.60000000000000	3.90000000000000
5.90000000000000	4.80000000000000
6.10000000000000	4
6.30000000000000	4.90000000000000
6.10000000000000	4.70000000000000
6.40000000000000	4.30000000000000
6.60000000000000	4.40000000000000
6.80000000000000	4.80000000000000
6.70000000000000	5
6	                4.50000000000000
5.70000000000000	3.50000000000000
5.50000000000000	3.80000000000000
5.50000000000000	3.70000000000000
5.80000000000000	3.90000000000000
6	                5.10000000000000
5.40000000000000	4.50000000000000
6	                4.50000000000000
6.70000000000000	4.70000000000000
6.30000000000000	4.40000000000000
5.60000000000000	4.10000000000000
5.50000000000000	4
5.50000000000000	4.40000000000000
6.10000000000000	4.60000000000000
5.80000000000000	4
5	                3.30000000000000
5.60000000000000	4.20000000000000
5.70000000000000	4.20000000000000
5.70000000000000	4.20000000000000
6.20000000000000	4.30000000000000
5.10000000000000	3
5.70000000000000	4.10000000000000
6.30000000000000	6
5.80000000000000	5.10000000000000
7.10000000000000	5.90000000000000
6.30000000000000	5.60000000000000
6.50000000000000	5.80000000000000
7.60000000000000	6.60000000000000
4.90000000000000	4.50000000000000
7.30000000000000	6.30000000000000
6.70000000000000	5.80000000000000
7.20000000000000	6.10000000000000
6.50000000000000	5.10000000000000
6.40000000000000	5.30000000000000
6.80000000000000	5.50000000000000
5.70000000000000	5
5.80000000000000	5.10000000000000
6.40000000000000	5.30000000000000
6.50000000000000	5.50000000000000
7.70000000000000	6.70000000000000
7.70000000000000	6.90000000000000
6	                5
6.90000000000000	5.70000000000000
5.60000000000000	4.90000000000000
7.70000000000000	6.70000000000000
6.30000000000000	4.90000000000000
6.70000000000000	5.70000000000000
7.20000000000000	6
6.20000000000000	4.80000000000000
6.10000000000000	4.90000000000000
6.40000000000000	5.60000000000000
7.20000000000000	5.80000000000000
7.40000000000000	6.10000000000000
7.90000000000000	6.40000000000000
6.40000000000000	5.60000000000000
6.30000000000000	5.10000000000000
6.10000000000000	5.60000000000000
7.70000000000000	6.10000000000000
6.30000000000000	5.60000000000000
6.40000000000000	5.50000000000000
6	                4.80000000000000
6.90000000000000	5.40000000000000
6.70000000000000	5.60000000000000
6.90000000000000	5.10000000000000
5.80000000000000	5.10000000000000
6.80000000000000	5.90000000000000
6.70000000000000	5.70000000000000
6.70000000000000	5.20000000000000
6.30000000000000	5
6.50000000000000	5.20000000000000
6.20000000000000	5.40000000000000
5.90000000000000	5.10000000000000
